GEOID,NAME,poverty_rate,log_median_income,unemployment_rate,single_parent_rate,rent_burden_rate,disadvantage_score
17031010100,Census Tract 101; Cook County; Illinois,0.1330241640224554,11.21377791440917,0.0622647964420116,0.2266187050359712,0.4893483709273183,0.043732523086020415
17031081401,Census Tract 814.01; Cook County; Illinois,0.1102971102971103,11.330107785127584,0.0187338501291989,0.0,0.4222222222222222,-1.2926060058891105
17031081402,Census Tract 814.02; Cook County; Illinois,0.0209361447584866,12.045510623568656,0.023841059602649,0.008871989860583,0.3978924418604651,-2.399481715157899
17031081403,Census Tract 814.03; Cook County; Illinois,0.085900301234088,11.611203962230856,0.0308672831792051,0.1279125059438896,0.5235221018995206,-1.037560915977551
17031081500,Census Tract 815; Cook County; Illinois,0.109296965040338,11.807980291751422,0.0327479829140958,0.0,0.3623188405797101,-1.7935184055174638
17031081600,Census Tract 816; Cook County; Illinois,0.0384361959147814,11.887931365593683,0.0387931034482758,0.0308008213552361,0.2750114207400639,-2.19366013883173
17031081700,Census Tract 817; Cook County; Illinois,0.0757605115287735,11.869347376899062,0.0268683675773312,0.0,0.3405259608900877,-2.0794288436213053
17031081800,Census Tract 818; Cook County; Illinois,0.0795799127283485,11.900593134047812,0.0228338791043455,0.0401123144805455,0.3492927094668117,-1.980907893204342
17031081900,Census Tract 819; Cook County; Illinois,0.0901386748844376,12.326935378491257,0.0191919191919191,0.0686274509803921,0.2979214780600462,-2.392315576206514
17031090100,Census Tract 901; Cook County; Illinois,0.1152228763666947,11.850782456661143,0.0490341753343239,0.0647558386411889,0.4666666666666667,-1.3262319065905066
17031090200,Census Tract 902; Cook County; Illinois,0.0596857056512541,11.754961425536262,0.0230668414154652,0.1480263157894736,0.4161184210526316,-1.4666286554815213
17031090300,Census Tract 903; Cook County; Illinois,0.0971089696071163,11.665114221483948,0.0462962962962962,0.0792349726775956,0.6074766355140186,-0.9554348969014641
17031100100,Census Tract 1001; Cook County; Illinois,0.0936752136752136,11.648644463040164,0.0296647878967665,0.1853372434017595,0.3879598662207358,-1.0923840981171467
17031100200,Census Tract 1002; Cook County; Illinois,0.0364093737587713,11.452825080717266,0.0512063023141309,0.1385983263598326,0.3019079685746352,-1.2875725064324322
17031100300,Census Tract 1003; Cook County; Illinois,0.0826683689754229,11.466263534503998,0.0051338467180051,0.0070332480818414,0.5479603087100331,-1.4158490270621935
